a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a21,target
2,0.34807303810302276,4,4,0.044326137328929135,4,2,0.024146916773074168,2,0,-0.7659772668958666,2,-0.4011883971700366,2,1,1.054769788484074,2,0.0,1,-0.6546536707079773,0
3,1.4790983446928607,2,4,0.24880485626340054,0,4,0.9184771676276685,2,0,-0.7659772668958666,2,-0.6714399277662217,2,1,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
3,1.4790983446928607,0,6,-0.200407899874521,0,2,0.9184771676276685,2,0,-0.7659772668958666,2,-0.7615237712982834,2,1,1.054769788484074,2,0.0,0,-0.6546536707079773,0
3,-1.3484649217817342,0,4,-1.2008440482183442,0,4,0.9184771676276685,3,0,1.0469866784197936,2,0.319482351086457,2,1,-0.7149781787710835,1,0.0,0,-0.6546536707079773,0
0,-0.7829522684868152,2,0,-0.5297695948025286,0,2,0.9184771676276685,1,2,1.0469866784197936,1,-0.5813560842341601,2,1,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
3,0.34807303810302276,4,0,-0.8069823547002685,3,4,0.9184771676276685,1,0,1.0469866784197936,0,0.13931466402233358,2,1,1.054769788484074,2,0.0,1,-0.6546536707079773,0
0,1.4790983446928607,3,9,-0.41449300157772595,0,3,-0.8701833340815202,2,0,-1.6724592395536968,2,-1.0317753018944686,2,1,1.054769788484074,2,0.0,1,1.5275252316519468,0
0,-0.21743961519189622,2,3,-0.26445045166607806,0,0,0.9184771676276685,2,0,-1.6724592395536968,2,-0.9416914583624069,2,1,-0.7149781787710835,0,0.0,0,1.5275252316519468,0
0,0.34807303810302276,2,3,0.044783584127440254,0,1,0.9184771676276685,2,0,-1.6724592395536968,3,-1.211942988958592,0,2,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
2,-0.21743961519189622,2,4,-0.43507810751072645,0,2,0.9184771676276685,2,1,-0.7659772668958666,0,0.13931466402233358,1,1,-0.7149781787710835,2,0.0,0,1.5275252316519468,0
1,0.9135856913979418,2,4,-0.6111951249375083,4,2,0.9184771676276685,1,0,-1.6724592395536968,2,-0.8516076148303452,2,1,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
1,2.0446109979877796,1,2,2.210050824030021,1,4,0.024146916773074168,1,0,1.0469866784197936,3,2.211243065259753,0,2,1.054769788484074,3,0.0,1,1.5275252316519468,0
3,0.34807303810302276,3,1,0.7446771858494565,0,3,0.024146916773074168,2,0,0.1405047057619635,2,-0.040853023041789824,2,1,1.054769788484074,1,0.0,1,-0.6546536707079773,0
3,-0.5001959418393557,2,4,0.23645379270360026,0,4,0.9184771676276685,1,0,-0.7659772668958666,2,1.6707400040673825,0,0,-0.7149781787710835,3,0.0,1,-0.6546536707079773,0
0,-0.028935397426923224,4,0,-0.373322789711725,0,2,0.9184771676276685,3,2,-0.7659772668958666,1,-0.22102071010591323,0,0,1.054769788484074,2,0.0,0,1.5275252316519468,1
1,0.6308293647504822,2,9,-0.23929087774796634,0,1,0.9184771676276685,1,0,-1.6724592395536968,1,-0.31110455363797496,2,1,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
3,0.06531671145556327,3,1,-0.026578116440294737,0,2,0.024146916773074168,2,0,-0.7659772668958666,0,-0.6714399277662217,1,1,1.054769788484074,1,0.0,0,-0.6546536707079773,0
1,2.0446109979877796,2,4,-0.00919513809687211,1,2,0.9184771676276685,2,2,1.0469866784197936,1,-1.3020268324906537,2,0,-0.7149781787710835,2,0.0,0,1.5275252316519468,0
3,1.4790983446928607,3,0,2.210050824030021,0,4,-0.8701833340815202,2,0,-0.7659772668958666,2,0.8599854122788272,2,1,1.054769788484074,2,0.0,1,-0.6546536707079773,0
3,-0.9714564862517882,2,3,-0.3847589596745031,0,2,-0.8701833340815202,2,0,-0.7659772668958666,0,-0.9416914583624069,0,0,-0.7149781787710835,1,0.0,0,1.5275252316519468,0
1,0.34807303810302276,4,4,-0.8394610773945581,1,1,0.9184771676276685,2,0,1.0469866784197936,3,0.22939850755439528,0,1,1.054769788484074,2,0.0,0,1.5275252316519468,0
0,-0.8772043773693017,4,0,0.40616655495122644,0,2,-1.7645135849361147,2,0,-0.7659772668958666,0,0.4095661946185187,2,1,1.054769788484074,1,0.0,0,-0.6546536707079773,0
3,0.34807303810302276,3,9,-0.30928023792016796,2,2,0.9184771676276685,2,0,-0.7659772668958666,2,0.7699015687467655,2,1,1.054769788484074,2,0.0,1,-0.6546536707079773,0
3,0.34807303810302276,2,8,-0.9670887341791611,0,1,0.9184771676276685,3,0,0.1405047057619635,2,-0.7615237712982834,2,1,1.054769788484074,1,0.0,0,-0.6546536707079773,0
3,2.0446109979877796,2,4,1.882347373746616,4,3,-0.8701833340815202,3,0,1.0469866784197936,1,-0.5813560842341601,2,0,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
3,-0.5001959418393557,2,5,-0.8184185246630464,2,3,0.9184771676276685,2,0,0.1405047057619635,1,0.04923082049027188,2,1,1.054769788484074,2,0.0,1,-0.6546536707079773,0
3,-0.5001959418393557,3,1,0.24834740946488942,0,1,-1.7645135849361147,1,0,-0.7659772668958666,1,0.950069255810889,2,1,1.054769788484074,1,0.0,0,-0.6546536707079773,0
2,1.4790983446928607,2,4,1.2794324933089578,0,2,0.9184771676276685,2,0,-1.6724592395536968,2,-1.0317753018944686,2,1,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
1,-0.21743961519189622,4,4,-0.5745993810566186,0,4,0.024146916773074168,1,2,1.0469866784197936,0,1.1302369428750123,0,0,1.054769788484074,1,0.0,1,-0.6546536707079773,0
0,1.4790983446928607,2,3,0.41531549092144887,0,0,0.9184771676276685,2,0,0.1405047057619635,1,-0.49127224070209835,2,1,-0.7149781787710835,3,0.0,1,-0.6546536707079773,0
0,0.34807303810302276,2,0,-0.8078972482972907,4,3,0.9184771676276685,1,0,1.0469866784197936,3,-0.31110455363797496,2,0,-0.7149781787710835,2,0.0,0,1.5275252316519468,0
2,-0.5001959418393557,2,7,-1.2163972393677225,0,1,0.9184771676276685,1,0,1.0469866784197936,1,-1.1218591454265303,2,0,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
1,2.0446109979877796,2,4,2.210050824030021,3,3,-1.7645135849361147,2,1,-0.7659772668958666,3,-0.7615237712982834,0,1,1.054769788484074,2,0.0,1,1.5275252316519468,0
3,-1.0657085951342746,2,4,-0.13636534808296397,1,4,0.024146916773074168,2,1,1.0469866784197936,2,-0.040853023041789824,2,1,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
1,-1.0657085951342746,4,3,-0.5178759780412395,0,3,0.9184771676276685,2,0,0.1405047057619635,2,-0.040853023041789824,2,0,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
1,-0.7829522684868152,2,1,-0.4680142770035272,4,2,0.9184771676276685,2,0,-0.7659772668958666,2,-0.49127224070209835,2,1,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
1,-0.21743961519189622,2,0,-0.9190568203354933,4,2,0.9184771676276685,1,0,-0.7659772668958666,1,-0.22102071010591323,2,1,-0.7149781787710835,2,0.0,0,1.5275252316519468,0
0,-1.3484649217817342,2,3,-1.199929154621322,0,4,-0.8701833340815202,1,0,-1.6724592395536968,1,1.220320786407074,0,1,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
0,-1.0657085951342746,4,0,-0.11532279535145236,0,2,-0.8701833340815202,2,0,-0.7659772668958666,0,0.04923082049027188,2,0,1.054769788484074,2,0.0,0,-0.6546536707079773,0
1,1.7618546713403203,4,4,0.8608686726712814,0,3,-0.8701833340815202,2,2,-0.7659772668958666,0,-0.9416914583624069,2,1,1.054769788484074,2,0.0,0,1.5275252316519468,0
3,2.0446109979877796,2,0,2.210050824030021,0,4,-0.8701833340815202,2,0,1.0469866784197936,1,0.5897338816826421,2,1,-0.7149781787710835,3,0.0,1,-0.6546536707079773,0
1,-0.7829522684868152,4,0,-0.3133972591067681,2,3,0.024146916773074168,0,0,0.1405047057619635,2,0.04923082049027188,2,1,-0.7149781787710835,3,0.0,1,-0.6546536707079773,0
3,-0.21743961519189622,2,1,0.14953890098648714,4,2,-0.8701833340815202,2,0,-1.6724592395536968,1,-0.4011883971700366,2,1,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
3,-0.9714564862517882,2,4,-0.5155887440486839,0,2,-1.7645135849361147,2,0,1.0469866784197936,1,0.22939850755439528,2,1,-0.7149781787710835,2,0.0,1,-0.6546536707079773,1
3,-0.5944480507218421,3,0,-1.0288440519781625,0,2,0.9184771676276685,2,0,-0.7659772668958666,2,-0.7615237712982834,2,1,1.054769788484074,1,0.0,0,-0.6546536707079773,0
1,2.0446109979877796,0,0,2.210050824030021,2,1,-1.7645135849361147,1,0,-1.6724592395536968,2,-0.49127224070209835,2,1,1.054769788484074,2,0.0,0,-0.6546536707079773,0
1,-0.7829522684868152,4,5,-0.7443121433042448,0,3,0.9184771676276685,2,0,0.1405047057619635,1,-0.8516076148303452,2,1,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
1,0.9135856913979418,0,9,0.5351665521313628,0,2,-0.8701833340815202,1,0,-1.6724592395536968,2,-0.6714399277662217,2,1,1.054769788484074,2,0.0,0,-0.6546536707079773,0
3,0.34807303810302276,1,9,-0.6825568255052433,0,3,0.9184771676276685,2,0,1.0469866784197936,2,1.3104046299391356,0,1,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
0,-0.7829522684868152,2,4,-0.3829291724804586,0,2,0.9184771676276685,2,0,0.1405047057619635,1,-1.0317753018944686,2,1,-0.7149781787710835,1,0.0,0,-0.6546536707079773,0
3,-0.7829522684868152,2,4,0.003613372261439299,3,3,-0.8701833340815202,0,0,1.0469866784197936,0,2.3013269087918147,2,1,-0.7149781787710835,1,0.0,0,-0.6546536707079773,0
3,-0.7829522684868152,4,4,-0.9702908617687389,4,4,0.9184771676276685,2,0,1.0469866784197936,0,2.6166203611540304,2,1,3.7093917393668105,2,0.0,0,-0.6546536707079773,0
3,2.0446109979877796,4,7,1.3992835545188718,0,2,-1.7645135849361147,2,0,0.1405047057619635,3,-0.4011883971700366,0,2,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
3,-0.7829522684868152,0,3,-0.13362066729189723,0,4,-0.8701833340815202,2,0,1.0469866784197936,1,-0.13093686657385153,2,1,1.054769788484074,2,0.0,0,-0.6546536707079773,0
1,-0.7829522684868152,2,3,-0.5165036376457062,0,2,0.9184771676276685,2,0,-0.7659772668958666,1,0.13931466402233358,2,1,-0.7149781787710835,1,0.0,0,1.5275252316519468,0
3,0.34807303810302276,3,3,0.5031452762355842,1,2,-0.8701833340815202,2,0,0.1405047057619635,1,-0.040853023041789824,2,1,1.054769788484074,2,0.0,0,-0.6546536707079773,0
0,-0.9714564862517882,4,0,-0.9208866075295378,0,3,0.9184771676276685,2,1,0.1405047057619635,1,1.220320786407074,2,1,1.054769788484074,2,0.0,1,-0.6546536707079773,0
0,-0.5001959418393557,2,0,-0.2470674733226554,0,0,-1.7645135849361147,1,0,1.0469866784197936,2,-1.1218591454265303,2,0,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
3,0.9135856913979418,4,4,1.3279218539511368,0,3,0.024146916773074168,2,1,-0.7659772668958666,2,0.22939850755439528,2,1,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
0,-0.7829522684868152,2,3,-0.5457802327504179,0,1,0.9184771676276685,1,0,-1.6724592395536968,2,-1.211942988958592,2,0,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
1,-1.1599607040167612,2,4,-1.0480568175156295,0,3,0.9184771676276685,1,2,-0.7659772668958666,0,0.7699015687467655,2,1,-0.7149781787710835,1,0.0,0,-0.6546536707079773,0
3,-0.5001959418393557,4,4,-0.5590461899072404,0,4,0.9184771676276685,2,0,1.0469866784197936,2,0.950069255810889,2,1,1.054769788484074,2,0.0,1,-0.6546536707079773,0
0,-0.21743961519189622,4,0,1.0296665413218853,0,4,-0.8701833340815202,2,0,1.0469866784197936,3,0.04923082049027188,2,2,2.824517755739232,3,0.0,1,-0.6546536707079773,0
0,-0.7829522684868152,2,5,-1.0567483066873409,1,0,0.9184771676276685,1,0,0.1405047057619635,1,-1.211942988958592,2,1,-0.7149781787710835,2,0.0,0,1.5275252316519468,0
3,-0.9714564862517882,2,0,-0.8069823547002685,4,4,0.9184771676276685,2,1,-0.7659772668958666,1,0.8599854122788272,2,1,-0.7149781787710835,1,0.0,0,-0.6546536707079773,1
0,0.34807303810302276,2,0,-0.763982355640223,4,2,0.9184771676276685,1,0,-0.7659772668958666,1,-0.040853023041789824,2,1,-0.7149781787710835,2,0.0,0,1.5275252316519468,0
3,-1.3484649217817342,2,4,-0.7799929935881122,1,4,-0.8701833340815202,2,0,1.0469866784197936,3,0.5897338816826421,0,2,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
1,2.0446109979877796,3,7,1.4514324895491397,0,4,0.9184771676276685,2,0,1.0469866784197936,3,1.3104046299391356,2,2,-0.7149781787710835,2,0.0,0,1.5275252316519468,0
0,-0.21743961519189622,2,7,-1.0526312855007407,0,0,0.9184771676276685,1,0,-1.6724592395536968,0,-0.7615237712982834,2,1,-0.7149781787710835,0,0.0,0,1.5275252316519468,0
3,0.7250814736329687,1,1,2.183347367166934,4,1,0.024146916773074168,2,2,1.0469866784197936,0,0.4095661946185187,0,0,1.054769788484074,2,0.0,1,-0.6546536707079773,0
3,-0.7829522684868152,4,6,-0.9400993730670049,4,3,0.9184771676276685,1,0,1.0469866784197936,0,-1.1218591454265303,2,1,1.054769788484074,2,0.0,0,-0.6546536707079773,0
1,0.34807303810302276,4,9,-0.10342917859016319,4,3,0.9184771676276685,2,0,0.1405047057619635,3,-0.13093686657385153,2,1,1.054769788484074,2,0.0,1,-0.6546536707079773,0
3,-0.9714564862517882,2,0,-0.7470568240953115,1,2,0.024146916773074168,2,0,-0.7659772668958666,0,-0.040853023041789824,2,0,-0.7149781787710835,1,0.0,0,-0.6546536707079773,1
3,-0.7829522684868152,4,0,-1.083737667799497,1,3,0.9184771676276685,1,0,0.1405047057619635,2,1.4004884734711975,2,1,1.054769788484074,2,0.0,1,-0.6546536707079773,0
0,-1.3484649217817342,4,0,-1.0023121376645174,0,4,-1.7645135849361147,1,0,1.0469866784197936,3,0.319482351086457,2,1,1.054769788484074,2,0.0,1,-0.6546536707079773,0
2,-1.0657085951342746,0,4,-0.7841100147747123,0,1,0.9184771676276685,2,0,-0.7659772668958666,2,-0.13093686657385153,2,1,1.054769788484074,3,0.0,1,1.5275252316519468,0
1,-1.0657085951342746,2,4,-0.6317802308705088,0,1,0.9184771676276685,1,0,-0.7659772668958666,2,-1.211942988958592,2,1,-0.7149781787710835,2,0.0,1,1.5275252316519468,0
1,0.9135856913979418,0,9,0.562155913243519,1,2,0.9184771676276685,1,0,1.0469866784197936,2,-0.8516076148303452,2,0,1.054769788484074,1,0.0,0,1.5275252316519468,0
1,-0.21743961519189622,4,3,1.5141027009451633,0,4,-0.8701833340815202,2,0,-1.6724592395536968,3,0.4996500381505804,2,1,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
3,-1.3484649217817342,3,9,-0.598386614579197,1,2,-1.7645135849361147,2,0,-0.7659772668958666,0,-0.13093686657385153,2,1,1.054769788484074,1,0.0,0,-0.6546536707079773,0
1,-0.7829522684868152,2,8,-1.0508014983066962,4,4,0.9184771676276685,2,0,1.0469866784197936,1,0.22939850755439528,2,1,1.054769788484074,2,0.0,0,-0.6546536707079773,0
0,-1.1599607040167612,4,0,0.15868783695670957,0,3,-1.7645135849361147,2,0,1.0469866784197936,0,0.319482351086457,2,1,1.054769788484074,1,0.0,0,-0.6546536707079773,1
1,-1.0657085951342746,1,1,0.9505282451794613,0,4,-0.8701833340815202,1,0,1.0469866784197936,3,2.6166203611540304,0,2,-0.7149781787710835,3,0.0,1,1.5275252316519468,0
2,-0.9714564862517882,4,0,-1.0384504347468961,0,4,0.9184771676276685,2,0,1.0469866784197936,3,2.481494595855938,2,2,1.054769788484074,2,0.0,1,-0.6546536707079773,0
0,-0.21743961519189622,1,0,-0.7360781009310445,0,3,0.9184771676276685,2,0,1.0469866784197936,3,-0.31110455363797496,2,2,1.054769788484074,1,0.0,0,1.5275252316519468,0
3,-0.21743961519189622,2,4,-0.45749300063777143,0,1,0.9184771676276685,2,0,-1.6724592395536968,0,-0.22102071010591323,2,1,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
0,-0.21743961519189622,2,3,-0.26948236644970036,0,2,-0.8701833340815202,2,0,-0.7659772668958666,2,-1.211942988958592,2,1,-0.7149781787710835,2,0.0,0,1.5275252316519468,0
0,0.7250814736329687,2,0,0.4368154904514716,0,2,0.024146916773074168,2,0,-0.7659772668958666,2,0.8599854122788272,2,1,-0.7149781787710835,1,0.0,0,1.5275252316519468,0
1,-0.7829522684868152,2,3,-0.9606844790000053,1,1,0.9184771676276685,1,0,1.0469866784197936,2,-0.7615237712982834,0,0,3.7093917393668105,2,0.0,0,1.5275252316519468,0
3,-0.5001959418393557,2,1,-0.8010355463196238,4,4,0.9184771676276685,2,0,1.0469866784197936,3,0.8599854122788272,0,2,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
3,0.34807303810302276,2,4,-0.5261100204144397,1,2,0.9184771676276685,2,0,1.0469866784197936,2,-0.5813560842341601,2,0,-0.7149781787710835,3,0.0,1,-0.6546536707079773,0
2,2.0446109979877796,4,1,0.7981984612752577,0,4,0.9184771676276685,2,0,1.0469866784197936,3,1.8509076911315059,2,2,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
3,-0.21743961519189622,2,4,-0.7218972501771997,0,1,0.024146916773074168,3,0,1.0469866784197936,0,0.319482351086457,2,1,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
3,-0.7829522684868152,2,3,-0.5869504446164189,0,2,0.024146916773074168,2,0,-0.7659772668958666,0,-1.0317753018944686,2,0,-0.7149781787710835,1,0.0,0,-0.6546536707079773,0
3,0.34807303810302276,4,3,0.33206017359242473,3,2,0.9184771676276685,2,0,1.0469866784197936,0,1.3104046299391356,2,1,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
3,0.6308293647504822,3,9,0.9450388835973278,0,3,0.024146916773074168,2,0,1.0469866784197936,2,-0.8516076148303452,2,1,1.054769788484074,2,0.0,0,-0.6546536707079773,0
0,2.0446109979877796,4,6,0.1568580497626651,0,0,0.9184771676276685,2,1,1.0469866784197936,2,2.6166203611540304,2,1,1.054769788484074,0,0.0,0,-0.6546536707079773,0
3,-0.7829522684868152,4,4,-1.0677270298516077,0,4,0.9184771676276685,2,0,1.0469866784197936,0,1.4905723170032592,2,1,2.824517755739232,2,0.0,0,-0.6546536707079773,0
3,1.4790983446928607,4,1,1.276687812517891,0,4,-0.8701833340815202,2,0,-0.7659772668958666,1,-0.040853023041789824,2,1,1.054769788484074,2,0.0,1,-0.6546536707079773,0
3,-1.0657085951342746,4,0,-0.835801503006469,0,2,0.024146916773074168,2,0,-1.6724592395536968,0,-0.49127224070209835,2,1,1.054769788484074,2,0.0,0,-0.6546536707079773,0
1,-0.7829522684868152,2,4,-0.8673653321037365,0,4,0.024146916773074168,3,2,0.1405047057619635,0,0.4095661946185187,0,1,1.054769788484074,1,0.0,0,-0.6546536707079773,0
0,0.06531671145556327,2,0,0.325655918413269,4,3,-0.8701833340815202,2,1,-0.7659772668958666,0,-1.0317753018944686,2,1,-0.7149781787710835,1,0.0,0,-0.6546536707079773,1
0,-0.7829522684868152,0,0,-0.9007589483950484,0,2,0.9184771676276685,2,0,1.0469866784197936,2,1.1302369428750123,0,1,1.054769788484074,2,0.0,0,1.5275252316519468,0
1,2.0446109979877796,2,9,2.210050824030021,0,2,-0.8701833340815202,2,0,-0.7659772668958666,2,-1.1218591454265303,2,1,-0.7149781787710835,2,0.0,1,1.5275252316519468,0
0,-0.7829522684868152,4,0,0.20488996360633285,0,2,0.024146916773074168,1,1,-0.7659772668958666,0,-0.5813560842341601,2,1,1.054769788484074,2,0.0,0,1.5275252316519468,0
3,2.0446109979877796,3,4,2.210050824030021,0,3,-0.8701833340815202,2,0,1.0469866784197936,2,-1.3020268324906537,2,1,1.054769788484074,2,0.0,1,-0.6546536707079773,0
3,0.34807303810302276,3,9,2.210050824030021,0,1,-0.8701833340815202,2,0,-0.7659772668958666,2,-0.7615237712982834,0,1,1.054769788484074,2,0.0,1,1.5275252316519468,0
1,-0.028935397426923224,2,1,1.5630495083858533,4,0,-1.7645135849361147,0,0,1.0469866784197936,0,2.211243065259753,2,1,-0.7149781787710835,3,0.0,1,-0.6546536707079773,0
0,0.34807303810302276,2,1,-0.10937598697080778,4,4,-0.8701833340815202,1,0,1.0469866784197936,0,-0.8516076148303452,2,0,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
1,1.4790983446928607,1,5,0.42949634167529366,4,1,0.024146916773074168,1,0,-0.7659772668958666,3,-0.5813560842341601,0,1,-0.7149781787710835,0,0.0,0,-0.6546536707079773,0
3,-0.8772043773693017,2,9,-0.41586534197325936,3,4,-1.7645135849361147,0,0,-0.7659772668958666,0,-0.6714399277662217,2,1,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
3,-0.9714564862517882,2,0,-0.771758951214912,0,2,-0.8701833340815202,1,0,1.0469866784197936,2,2.5715784393879995,2,1,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
1,-0.5001959418393557,2,6,-0.7973759719315349,0,4,0.9184771676276685,2,0,1.0469866784197936,2,0.22939850755439528,2,1,1.054769788484074,1,0.0,0,-0.6546536707079773,0
1,2.0446109979877796,0,2,2.210050824030021,0,2,-1.7645135849361147,1,0,-0.7659772668958666,1,-0.31110455363797496,0,1,-0.7149781787710835,3,0.0,1,1.5275252316519468,1
1,-0.7829522684868152,2,9,-1.0110036268362288,1,3,-0.8701833340815202,1,0,1.0469866784197936,0,-1.1218591454265303,2,0,-0.7149781787710835,1,0.0,0,-0.6546536707079773,0
1,-1.3484649217817342,2,4,-1.1258227732625203,0,1,0.024146916773074168,3,0,0.1405047057619635,0,-0.8516076148303452,2,1,-0.7149781787710835,1,0.0,0,-0.6546536707079773,1
0,0.34807303810302276,2,3,0.13444315663562012,0,4,0.9184771676276685,2,0,-0.7659772668958666,1,0.319482351086457,2,0,-0.7149781787710835,3,0.0,1,1.5275252316519468,0
0,-0.21743961519189622,2,4,-0.20635470825516558,0,2,0.9184771676276685,2,0,1.0469866784197936,3,2.6166203611540304,2,2,1.054769788484074,2,0.0,0,1.5275252316519468,0
0,-0.7829522684868152,2,3,0.24651762227084495,0,2,-0.8701833340815202,2,1,-0.7659772668958666,1,-0.5813560842341601,2,1,-0.7149781787710835,1,0.0,0,-0.6546536707079773,0
3,-0.5001959418393557,4,0,0.912102714104527,4,4,-1.7645135849361147,1,0,1.0469866784197936,2,2.121159221727691,2,1,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
3,-0.21743961519189622,2,4,-0.880631289260559,4,1,0.9184771676276685,1,0,-0.7659772668958666,0,-1.3020268324906537,2,0,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
0,0.34807303810302276,1,0,-0.8499823537603138,0,0,-1.7645135849361147,1,1,1.0469866784197936,3,-0.5813560842341601,2,0,1.054769788484074,0,0.0,0,1.5275252316519468,0
3,1.7618546713403203,2,1,2.210050824030021,1,4,0.9184771676276685,2,0,-0.7659772668958666,2,0.8599854122788272,2,1,-0.7149781787710835,3,0.0,1,-0.6546536707079773,0
3,0.34807303810302276,2,4,-0.6944504422665325,0,1,0.9184771676276685,1,0,0.1405047057619635,2,0.22939850755439528,1,1,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
0,-0.21743961519189622,2,4,-0.7804504403866234,0,2,0.9184771676276685,3,0,0.1405047057619635,0,-0.8516076148303452,0,1,-0.7149781787710835,2,0.0,0,1.5275252316519468,0
0,-0.7829522684868152,2,3,-0.6546525707960649,0,2,-0.8701833340815202,1,1,0.1405047057619635,1,-0.49127224070209835,2,1,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
1,1.4790983446928607,2,3,2.210050824030021,1,1,0.9184771676276685,2,1,-1.6724592395536968,3,-0.5813560842341601,2,0,-0.7149781787710835,3,0.0,1,1.5275252316519468,0
1,-0.21743961519189622,2,0,1.46790057429554,0,3,0.024146916773074168,2,0,0.1405047057619635,0,-0.6714399277662217,2,0,-0.7149781787710835,1,0.0,0,-0.6546536707079773,0
1,-0.5001959418393557,2,6,-0.1921738575013208,1,2,0.024146916773074168,1,0,-0.7659772668958666,0,-0.9416914583624069,2,1,-0.7149781787710835,1,0.0,0,-0.6546536707079773,0
3,-0.7829522684868152,2,4,-0.4163227887717705,1,3,0.024146916773074168,2,0,-1.6724592395536968,3,-0.040853023041789824,2,1,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
0,-0.7829522684868152,2,3,-1.0974610717548308,0,4,0.9184771676276685,1,0,1.0469866784197936,1,-1.0317753018944686,2,0,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
1,1.4790983446928607,2,4,-0.17387598556087594,1,2,0.9184771676276685,1,1,1.0469866784197936,3,1.3104046299391356,2,2,-0.7149781787710835,2,0.0,0,1.5275252316519468,0
3,1.4790983446928607,2,9,1.230943132666779,1,3,-0.8701833340815202,2,0,-0.7659772668958666,2,-0.4011883971700366,2,1,1.054769788484074,2,0.0,1,-0.6546536707079773,0
3,2.0446109979877796,4,0,2.210050824030021,4,4,-0.8701833340815202,2,0,1.0469866784197936,3,2.481494595855938,0,2,-0.7149781787710835,3,0.0,1,-0.6546536707079773,0
3,2.0446109979877796,2,9,0.8201559076037916,0,0,0.024146916773074168,2,0,-0.7659772668958666,2,-0.22102071010591323,0,0,-0.7149781787710835,3,0.0,1,1.5275252316519468,0
3,-0.21743961519189622,2,6,-0.5068972548769726,0,1,0.9184771676276685,1,0,1.0469866784197936,0,-1.1218591454265303,2,1,-0.7149781787710835,2,0.0,0,1.5275252316519468,0
1,-0.21743961519189622,2,4,-0.9995674568734507,0,2,0.9184771676276685,3,2,-0.7659772668958666,0,-0.9416914583624069,2,1,-0.7149781787710835,1,0.0,0,-0.6546536707079773,0
1,-0.21743961519189622,2,9,-0.5078121484739948,3,2,0.9184771676276685,2,0,-0.7659772668958666,1,-0.040853023041789824,2,1,-0.7149781787710835,1,0.0,1,-0.6546536707079773,0
3,0.34807303810302276,4,3,0.9601346279481948,0,4,0.9184771676276685,2,0,1.0469866784197936,2,-0.22102071010591323,2,1,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
1,0.34807303810302276,2,3,0.5946346359378086,4,2,-1.7645135849361147,1,0,1.0469866784197936,1,1.1302369428750123,2,1,-0.7149781787710835,1,0.0,1,-0.6546536707079773,0
2,0.34807303810302276,2,0,-0.9625142661940498,0,3,0.9184771676276685,2,0,0.1405047057619635,3,0.22939850755439528,0,2,-0.7149781787710835,2,0.0,0,1.5275252316519468,0
1,0.34807303810302276,2,4,-0.49591853171270567,0,4,0.9184771676276685,1,0,1.0469866784197936,2,-1.3921106760227153,2,1,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
3,-0.5001959418393557,2,3,-0.39573768283877,4,3,-1.7645135849361147,1,0,1.0469866784197936,0,-0.22102071010591323,0,0,-0.7149781787710835,1,0.0,0,-0.6546536707079773,0
1,-1.0657085951342746,2,4,-0.42684406513752626,0,2,-0.8701833340815202,2,0,-0.7659772668958666,0,0.13931466402233358,2,1,-0.7149781787710835,1,0.0,0,-0.6546536707079773,0
